Season,Name,Team,IP,wFA/C,wFT/C,wFC/C,wFS/C,wFO/C,wSI/C,wSL/C,wCU/C,wKC/C,wEP/C,wCH/C,wSC/C,wKN/C,NameASCII,PlayerId,MLBAMID
2022,"Will Smith","- - -",59,-1.4954808733475298,,,,,-4.131312615105084,0.7420492650646913,-4.114692438807753,,,6.4161945341361895,,,"Will Smith",8048,519293
2021,"Buck Farmer","DET",35.1,-1.494686536860188,,,,,-2.1086891048720906,-0.5058516258585085,,,,-0.8086051557745253,,,"Buck Farmer",14814,571656
2020,"Daniel Castano","MIA",29.2,-1.4936408219305244,,,,,0.45461561268484085,2.3041088256191036,,,,-0.5763477684619527,,,"Daniel Castano",19805,641447
2017,"Robert Gsellman","NYM",119.2,-1.4932091548954223,,,,,-0.858034439353165,-0.6319174234522507,-1.9972495726799055,,,1.179964229464531,,,"Robert Gsellman",13696,607229
2017,"Chris O'Grady","MIA",33,-1.4930077147724383,,1.6189670924262463,,,7.277613319456577,,0.802551079974618,,,-3.177680263790903,,,"Chris O'Grady",13818,622217
2015,"Ian Thomas","- - -",23.1,-1.4904319415993406,,4.6199875055915784,,,,,-2.884621477939866,,-2.3963309824466705,3.475213238815649,,,"Ian Thomas",13881,621962
2023,"Chris Murphy","BOS",47.2,-1.490225399725515,,,,,,-0.7013604185050558,2.7679445491459385,,,3.211782378229228,,,"Chris Murphy",26214,669684
2023,"Adam Wainwright","STL",101,-1.483851488111383,,-0.26738421511974664,,,-3.3591190376277487,-13.897287473082542,-1.4968091383194313,6.389004488786061,,-3.602435690968224,,,"Adam Wainwright",2233,425794
2022,"Aaron Civale","CLE",97,-1.4803960945989405,,0.04082006947682784,-6.081094798680983,,0.09096573876297992,-3.009857083312594,1.0737369612745888,,,,,,"Aaron Civale",19479,650644
2021,"Zac Lowther","BAL",29.2,-1.4783667732018098,,,,,,0.14640270173549652,2.2705832391642455,,,-3.9190420158663573,,,"Zac Lowther",20243,675912
2023,"Connor Phillips","CIN",20.2,-1.477884425476379,,,,,,3.389581542500516,-2.937231467742669,,,-2.9715099185705185,,,"Connor Phillips",27649,683175
2017,"Adam Ottavino","COL",53.1,-1.477240642496184,,2.9154672101140022,,,-0.06224985176016924,0.16605879777414292,,,,,,,"Adam Ottavino",1247,493603
2020,"Blake Snell","TBR",50,-1.4756792224943638,,,,,,3.648053738994129,1.5681742113970574,,,1.1466853276771656,,,"Blake Snell",13543,605483
2018,"Matt Moore","TEX",102,-1.4718820030490556,,-3.60531126058138,,,,,,-1.4411188512819457,,0.23242808739303059,,,"Matt Moore",1890,519043
2016,"Jorge De La Rosa","COL",134,-1.4703673060276987,,-2.6092760062257527,0.24724275661311104,,-4.111864832895143,5.139219707676342,0.4510248391704412,,,-0.9845316217377269,,,"Jorge De La Rosa",2047,407822
2023,"Luke Weaver","- - -",123.2,-1.4702564526478288,,0.8725790021520469,,,,-2.2161756108686763,,-1.5638666332102893,,-2.011155038742365,,,"Luke Weaver",16918,596133
2021,"José Ureña","DET",100.2,-1.468905947609421,,,,,-0.938166594237424,0.22380107106306615,,,,-2.895698101296053,,,"Jose Urena",11589,570632
2023,"Jimmy Herget","LAA",29,-1.465113993201937,,,,,0.07800914499224448,-0.5400013367209254,-0.5130323194540464,,,-5.073494203388691,,,"Jimmy Herget",17556,623474
2024,"Patrick Corbin","WSN",174.2,-1.4645302608677242,,-0.36989836499686707,,,-1.8954668632549299,0.40891913193908913,-2.3045021089467594,4.706916399300098,,-5.534961838851269,,,"Patrick Corbin",9323,571578
2016,"Matt Cain","SFG",89.1,-1.4641522307614874,,,,,-2.7423964427976775,0.2667731215835226,1.53430515077225,,,-2.655254043021255,,,"Matt Cain",4732,430912
2014,"Josh Tomlin","CLE",104,-1.4638341610962324,,-0.5057150846575827,,,-7.20437251482949,,0.39245507757183123,,,1.097992579970095,,,"Josh Tomlin",9388,458708
2019,"Joe Ross","WSN",64,-1.463629769292906,,,,,1.0361706620842352,-1.1738479264239048,-0.28227514715171326,,,-4.181220698668513,,,"Joe Ross",12972,605452
2023,"Touki Toussaint","- - -",87,-1.4633695304393768,,,-0.3048042156147641,,0.32571419649779515,-6.2643624942850415,1.8109230458541632,,,,,,"Touki Toussaint",16929,657053
2022,"Anthony Bass","- - -",70.1,-1.4612069673309422,,,-1.1589897318910332,,2.8053641094257364,1.2714884629981085,,,,,,,"Anthony Bass",7982,542914
2014,"Tyler Matzek","COL",117.2,-1.461087275774051,,,,,,2.6373162140029978,-1.5743326856610702,,,-0.04612727764439076,,,"Tyler Matzek",10058,554431
2015,"Roberto Hernandez","HOU",84.2,-1.4605852149894847,,,,,-0.5180979141786741,-1.7076131628499815,,,,1.7551976846072688,,,"Roberto Hernandez",3273,433584
2023,"Germán Márquez","COL",20,-1.4580600723190216,,,,,-1.842665903721795,2.8366666485865912,,-0.41697143383745877,,0.4898746497929096,,,"German Marquez",15038,608566
2024,"Slade Cecconi","ARI",77,-1.4571554538477292,,3.9364367723464966,,,,-1.239372195729872,-1.4201404655288006,,,-0.5702856334911031,,,"Slade Cecconi",27500,677944
2016,"Ubaldo Jiménez","BAL",142.1,-1.4552340345649883,,0.7086011891563733,0.15081474934572633,,-0.1879428227742513,0.8471538922284931,-1.5010968507455953,,,,,,"Ubaldo Jimenez",3374,434622
2015,"Ross Detwiler","- - -",58.1,-1.4545545669544497,,,,,-0.6319546356768171,-6.035649033900875,4.280301928520203,,,-3.805370598479554,,,"Ross Detwiler",2859,446321
2019,"Roenis Elías","- - -",50,-1.451400973140754,,,,,4.504478307297596,,-0.7458684426323275,,,2.723682913209747,,,"Roenis Elias",12673,606273
2023,"Luis Patiño","- - -",21.2,-1.4508238205542932,,,,,0.3460554640834071,-0.7958723365196161,-3.4048769623041153,,,2.364969880479138,,,"Luis Patino",22815,672715
2023,"Brent Headrick","MIN",25.2,-1.4495383318272426,,,,,,-0.7102567209768548,,,,-3.897509205022028,,,"Brent Headrick",27702,687396
2021,"Josiah Gray","- - -",70.2,-1.4488986470162297,,,,,,1.4242173765193333,0.13059096868898049,,,-2.490059155970812,,,"Josiah Gray",24580,680686
2021,"Vladimir Gutierrez","CIN",114,-1.4483375843032937,,,,,8.603930721680324,-0.018678677918242036,-1.299107059697557,,,1.8736675132199059,,,"Vladimir Gutierrez",19278,661269
2018,"Tyler Duffey","MIN",25,-1.4434857866148545,,,,,0.7047572227961877,,,-1.1361144115998798,,-6.111588258118856,,,"Tyler Duffey",13758,608648
2021,"Austin Adams","SDP",52.2,-1.4433884091915623,,,,,,0.7613475214432133,,,,,,,"Austin Adams",13801,613534
2024,"Bobby Miller","LAD",56,-1.4430685543028037,,,,,-4.54117763865661,-3.171547679322781,-1.0008378773927689,,,0.2864721594821839,,,"Bobby Miller",27483,676272
2019,"Héctor Santiago","- - -",33.2,-1.4411757953341688,,,,,-5.080615729093552,3.6504276971454206,-14.218686882293586,,,-2.6339375539451626,,,"Hector Santiago",4026,502327
2017,"Ian Krol","ATL",49,-1.440521924984905,,,,,-0.7907568162621617,1.439321477982131,-0.09437887048399127,,,-1.9744411343708634,,,"Ian Krol",10066,571871
2020,"Ryan Castellani","COL",43.1,-1.4402319342721233,,,,,1.7661746018207989,-0.6653989868280583,-2.131163790937542,,,0.9835359329978625,,,"Ryan Castellani",16377,624418
2015,"Dallas Keuchel","HOU",232,-1.4388847309890105,,1.5920250419829343,,,1.279388786534627,2.411159504888326,,,,1.5335116724446258,,,"Dallas Keuchel",9434,572971
2022,"Andrés Muñoz","SEA",65,-1.4385689763973157,,,,,-22.21289500594139,3.386479865174369,,,,,,,"Andres Munoz",20373,662253
2020,"Brandon Bielak","HOU",32,-1.4377097179323939,,-3.9471342228353024,,,-2.4000927805900574,-0.7647612535241824,-4.932281248271465,,,1.8282492716725056,,,"Brandon Bielak",19866,656232
2021,"Tarik Skubal","DET",149.1,-1.4362661497484752,,2.929426889334406,-6.037797633621652,,2.163898707070249,0.8121847362608589,,-1.0179630581821715,,0.4167742807357038,,,"Tarik Skubal",22267,669373
2015,"Jhoulys Chacín","ARI",26.2,-1.4352604616866556,,-3.203108161687851,,,-2.6795491800996762,5.672445290667169,3.143079185651408,,,1.9151762832660932,,,"Jhoulys Chacin",2608,468504
2019,"Dan Winkler","ATL",21.2,-1.431575515002848,,1.595786788919628,,,-4.862154070287943,,-1.8673427949349084,,,,,,"Dan Winkler",12237,595465
2024,"Drew Thorpe","CHW",44.1,-1.4305577693699763,,-0.44082513079047203,,,,-1.9707907383379182,,,,1.6510879460838623,,,"Drew Thorpe",31967,689672
2014,"Scott Baker","TEX",80.2,-1.4288891482790675,,,,,-0.7548776781186461,0.6724547531105515,,,,-1.4165746806948274,,,"Scott Baker",6176,435044
2021,"Casey Sadler","SEA",40.1,-1.4268331229686737,,1.8204422141051997,,,4.22056782397495,,3.254436689322112,,,-6.347240321338177,,,"Casey Sadler",11209,594987
2023,"Kyle Wright","ATL",31,-1.4231930455464996,,,,,-5.595451558337492,-16.59256238490343,,0.974748026141349,,0.4066466974715392,,,"Kyle Wright",19665,657140
2022,"Michael Wacha","BOS",127.1,-1.4185050131628525,,1.3458678132987447,,,2.624333762392706,,-2.181111607572128,,,1.0778797543125933,,,"Michael Wacha",14078,608379
2018,"Jordan Zimmermann","DET",131.1,-1.417248303072755,,,,,-3.1082656524247594,1.1852870077565203,-0.27274573249939343,,,-5.877532109490827,,,"Jordan Zimmermann",4505,519455
2020,"Trevor Rogers","MIA",28,-1.416388533815935,,,,,-1.7809024024190323,-2.0374076921612985,,,,2.1971423468254145,,,"Trevor Rogers",22286,669432
2021,"Nabil Crismatt","SDP",81.1,-1.4143135316751816,,,,,-0.6216441973661766,-3.9406634867191315,-1.4171469862025883,,,0.8770325845175416,,,"Nabil Crismatt",17732,622503
2021,"Josh Taylor","BOS",47.2,-1.4117379991771424,,,,,-1.4468442920284965,2.224359083101972,2.737484385187809,,,,,,"Josh Taylor",17359,657031
2016,"Mike Fiers","HOU",168.2,-1.4107275805350845,,0.1352600209514967,,,,1.4739798550405094,-0.4873001561412272,,,0.25845524405650866,,,"Mike Fiers",7754,571666
2015,"A.J. Burnett","PIT",164,-1.4066663519670701,,,,,0.5903077001372974,,,-0.39896895413359607,,0.07457177252529963,,,"A.J. Burnett",512,150359
2014,"Shane Greene","NYY",78.2,-1.402942340203266,,,,,-0.2572706021368503,-0.07784557554239784,1.0317826986705003,,,-1.5476954753621148,,,"Shane Greene",10756,572888
2024,"Charlie Morton","ATL",165.1,-1.4028332415718594,,-0.7536486165436436,,,0.3938276698623878,,0.7799765874497082,,,-1.3781782312482498,,,"Charlie Morton",4676,450203
2017,"Austin Pruitt","TBR",83,-1.4022857685380712,,,,,-3.495144029147923,0.020371691331150025,-1.2097224722256754,,,2.0886827986892107,,,"Austin Pruitt",15290,643493
2018,"Sean Reid-Foley","TOR",33.1,-1.4022638682125277,,,,,-1.7082219503142617,3.381269571944973,-0.9435326256083719,,,-4.652434700698245,,,"Sean Reid-Foley",17034,656887
2016,"Chad Green","NYY",45.2,-1.4022058373077149,,0.7610254777156241,,,-0.6588521749391908,0.5358105923965144,,,,-12.508010000667788,,,"Chad Green",15552,643338
2019,"Gerardo Reyes","SDP",26,-1.4007184504370986,,,,,1.3343593952330675,3.1642824243586345,-8.636042336001992,,,,,,"Gerardo Reyes",16306,622103
2017,"Homer Bailey","CIN",91,-1.3999944085570863,,,-0.1587966475573885,,-0.853175377500627,-0.6010132589827555,,-3.4518815850948585,,5.268123745918274,,,"Homer Bailey",8362,456701
2024,"Kyle Gibson","STL",169.2,-1.3939568304706142,,0.21047962455663632,,,0.21621177355720572,0.9206884209516797,-2.205447453584631,,,1.2045045237649572,,,"Kyle Gibson",10123,502043
2017,"Steve Cishek","- - -",44.2,-1.3933420297689736,,,,,2.424604316702348,1.9838333103648373,,,,3.925363980233669,,,"Steve Cishek",6483,518553
2018,"Trevor Cahill","OAK",110,-1.3892425810573277,,0.23559019859157393,,,0.017182842522464548,,,0.7817625701162314,,2.1197795795790153,,,"Trevor Cahill",6249,502239
2014,"Tommy Milone","- - -",118,-1.3884603602729018,,4.348309755325317,,,-0.7591636516625369,,1.0756098514821333,,,-0.6337048358084506,,,"Tommy Milone",7608,543548
2017,"Jerry Blevins","NYM",49,-1.3881514671190482,,,,,-3.1480144443256517,,2.3309865803762815,,,-5.0022898928115245,,,"Jerry Blevins",7841,460283
2019,"Elieser Hernández","MIA",82.1,-1.387392129040628,,,,,-1.6505345106124878,1.4865642188427348,,,,-0.9862778344895782,,,"Elieser Hernandez",16933,622694
2024,"Joey Wentz","- - -",67.1,-1.3868428051604755,,0.822844571666792,,,,-2.4242933839559555,1.9137887483310398,,,-1.4538057514617586,,,"Joey Wentz",19962,666214
2019,"Gabriel Ynoa","BAL",110.2,-1.385835049581443,,,,,0.2625373995988311,0.16410323446543199,0.6521412304469517,,,-1.7546586542119904,,,"Gabriel Ynoa",12938,593679
2019,"Matt Strahm","SDP",114.2,-1.383490643007841,,-0.1895611960316236,,,-0.3492144905790991,,3.675910180351537,,,-0.7160804971274602,,,"Matt Strahm",13799,621381
2014,"John Danks","CHW",193.2,-1.382763742757358,,-0.7735127321352673,,,-3.705260334283204,,0.8655440262973509,,,0.48314670120836584,,,"John Danks",6329,433579
2024,"Bryan Baker","BAL",23.1,-1.38258158296182,,,,,,3.103493261509217,1.5936515020097002,,,-0.9918013185847039,,,"Bryan Baker",19804,641329
2022,"Hyun Jin Ryu","TOR",27,-1.3795333276643897,,-2.1670974791049957,,,,,0.11976244578878563,,,-0.5298425225501365,,,"Hyun Jin Ryu",14444,547943
2020,"Colten Brewer","BOS",25.2,-1.3787393059049333,,-1.9818422929929185,,,5.2419946528971195,0.656762339529537,-2.518078586064189,,,-3.675670549273491,,,"Colten Brewer",12997,605155
2015,"Nick Hagadone","CLE",27.1,-1.3780806737834823,,3.74877119064331,,,,0.8160705916410269,,,,,,,"Nick Hagadone",1351,444935
2019,"Bryse Wilson","ATL",20,-1.3779935658858293,,,,,-7.699451458297278,-1.0071003343909979,-9.305883438459464,,,-0.7544840220361948,,,"Bryse Wilson",19990,669060
2017,"Miguel Díaz","SDP",41.2,-1.377375889569521,,,,,-1.4617505033542826,-2.7833399452990104,,,,0.18465251645498107,,,"Miguel Diaz",18815,622766
2015,"David Buchanan","PHI",74.2,-1.3770692720355695,,-2.9247523919827696,,,-3.7836082942545204,,0.6813330163291637,,,-1.376492831154943,,,"David Buchanan",11176,571527
2015,"Roenis Elías","SEA",115.1,-1.375380852934818,,,,,-0.33719573076602266,,0.636805894572546,,,1.3138430920151765,,,"Roenis Elias",12673,606273
2018,"Chris Devenski","HOU",47.1,-1.3737284312290805,,,,,,-0.8221674285479039,,,,2.4830784617920125,,,"Chris Devenski",12763,606965
2019,"Dominic Leone","STL",40.2,-1.3729142465108024,,2.368094539466287,,,-6.238420200393056,0.8481002606761953,,,,-4.006270981497235,,,"Dominic Leone",13763,608678
2021,"Jordan Lyles","TEX",180,-1.3722296571359038,,-5.146651598344366,,,2.1212430976664844,0.7477857801434282,-1.7408820457728822,,,-0.5644019884623099,,,"Jordan Lyles",7593,543475
2023,"Logan Webb","SFG",216,-1.372061552018182,,,,,0.30737149944242914,0.10928670871576619,,,,2.178879258056872,,,"Logan Webb",17995,657277
2016,"Andrew Chafin","ARI",22.2,-1.3714179503677906,,,,,0.7860904445917142,2.774580490464966,,,,-10.246410965919495,,,"Andrew Chafin",12988,605177
2016,"Carlos Rodón","CHW",165,-1.369909080350219,,,,,-0.20078069124466336,2.0660156240023975,,,,-1.3837125826207446,,,"Carlos Rodon",16137,607074
2024,"Nick Nastrini","CHW",35.2,-1.3666393643653427,,,,,,0.09446529797593455,-1.7044103216557276,,,-4.57837488502264,,,"Nick Nastrini",29833,680897
2021,"Tanner Rainey","WSN",31.2,-1.3655878274246702,,,,,,0.05475296619090628,,,,,,,"Tanner Rainey",17610,663432
2021,"Amir Garrett","CIN",47.2,-1.3638264475967075,,,,,-0.2895601432431828,0.7145405440958961,,,,,,,"Amir Garrett",14375,607237
2015,"Josh Tomlin","CLE",65.2,-1.362993690571625,,0.8723560197556272,,,4.270338596632847,1.8214061976440492,4.974458769742233,,,2.4110201852662225,,,"Josh Tomlin",9388,458708
2019,"Aaron Sanchez","- - -",131.1,-1.360022631408347,,,,,-0.06808797146138225,,-1.037658021358171,,,0.18639599100188656,,,"Aaron Sanchez",11490,592717
2019,"Matt Festa","SEA",22.1,-1.3599129944023762,,4.723153760035833,,,-4.729379899799824,-0.4312672714392344,-2.073761261999607,,,,,,"Matt Festa",19330,670036
2019,"Joe Smith","HOU",25,-1.3595935612261951,,,,,2.3094057201225064,3.902945670147314,,,,0.8591517806053162,,,"Joe Smith",3281,501925
2020,"Kyle Wright","ATL",38,-1.359426179060749,,,,,1.6146988124371722,-0.25434791801437256,,0.6451549540672984,,-2.2204766738349977,,,"Kyle Wright",19665,657140
2022,"Josh Winckowski","BOS",70.1,-1.3593903029119814,,0.5814330382201508,,,-1.7288862225763937,-1.2856409277120036,,,,0.2047548679014047,,,"Josh Winckowski",22387,670174
2017,"Jarred Cosart","SDP",24,-1.3573420126564226,,6.049536541104317,,,-0.007866152868158982,3.552123960107565,,-2.6608974510242067,,-2.00974280241786,,,"Jarred Cosart",10304,543054
2021,"Justin Wilson","- - -",34,-1.3570487042862467,,1.6880480407975442,,,,0.4060051452956702,,,,,,,"Justin Wilson",4301,458677
2021,"Wes Benjamin","TEX",22.2,-1.3547569476253358,,0.11097666408334458,,,,-140.75472354888916,-2.970793475707372,,,-2.4876004020715583,,,"Wes Benjamin",19243,605138
2015,"Cody Martin","- - -",30.2,-1.3528826385736465,,-1.0114659109841222,,,5.851498153060675,-4.37846464938239,-4.575226487857955,,,10.391912795603275,,,"Cody Martin",12182,592533
2019,"Dustin May","LAD",34.2,-1.350002471161516,,2.74326419246129,,,2.288293046551151,,-5.230163596570492,,,-12.306820787489414,,,"Dustin May",19716,669160
2016,"Jonathon Niese","- - -",121,-1.3492308119381953,,0.05511136180958,,,-0.835376598275084,-5.815222046592019,-3.2509355889528657,,,-1.2114364905777761,,,"Jonathon Niese",4424,477003
2016,"Pat Dean","MIN",67.1,-1.3489833470128787,,,,,,-1.0169881250573154,-1.6313942972310753,,,2.043406265087364,,,"Pat Dean",11350,534737
2017,"Frankie Montas","OAK",32,-1.3486451649230948,,,,,0.1782378117953028,-2.7049586133805317,,,,-4.618372281806336,,,"Frankie Montas",14309,593423
2018,"Masahiro Tanaka","NYY",156,-1.3479740484557399,,-2.506451738863876,1.2041488619513698,,-5.329422343724458,1.8967067385232776,-0.7685597550044668,,,,,,"Masahiro Tanaka",15764,547888
2017,"Mark Melancon","SFG",30,-1.3474895660556965,,-0.06871075224276488,-5.065987259149551,,,,,-0.4643579324086507,,,,,"Mark Melancon",4264,453343
2020,"Patrick Sandoval","LAA",36.2,-1.346303370505683,,,,,,1.7213923707604408,-1.3163868676532398,,,-1.6941995380351145,,,"Patrick Sandoval",19447,663776
2020,"Trevor Williams","PIT",55.1,-1.3451431573192645,,,,,0.2582332623355529,-3.072061638495579,0.7323777147879202,,,-0.28361517335138015,,,"Trevor Williams",16977,592866
2014,"Allen Webster","BOS",59,-1.344884104476679,,,,,-2.7425769774257676,1.1895972138350726,-5.889946831898256,,,1.8745239209202889,,,"Allen Webster",3993,543903
2017,"Matt Dermody","TOR",22.1,-1.344311945751065,,,,,-1.0861744779641882,1.572189021569032,-26.068793796002865,,,-1.7467719813187916,,,"Matt Dermody",14844,571616
2020,"Jake Woodford","STL",21,-1.3441008348495531,,,,,2.3335738728443784,1.655877765613733,-1.783621169038509,,,6.9489844143390656,,,"Jake Woodford",18674,663765
2024,"Nate Pearson","- - -",66.1,-1.3436317154947592,,4.866715520620346,16.37246012687683,,-10.97223764906327,0.8133545827645352,-0.19248249084968877,,,,,,"Nate Pearson",20160,663878
2015,"Tyler Cravy","MIL",42.2,-1.343460270368001,,,,,-1.2219124065156568,0.27956729754805565,-0.656347135702769,,,-0.5860517507199176,,,"Tyler Cravy",10770,572788
2020,"Jaime Barria","LAA",32.1,-1.3414958527513372,,,,,-0.19382786967100638,2.5678239221501555,,,,-2.5892916617208517,,,"Jaime Barria",18356,642545
2022,"Yusei Kikuchi","TOR",100.2,-1.3384065842615689,,-2.5554078885100107,,,,-1.675835989202391,3.3258593330780664,,,1.891404732699819,,,"Yusei Kikuchi",20633,579328
2019,"Kyle Barraclough","- - -",33.2,-1.338257828470448,,,,,,-3.2519344455347614,-2.4851141602925537,,,1.9918121269036984,,,"Kyle Barraclough",13713,607457
2022,"Packy Naughton","STL",32,-1.3368222890991945,,,,,3.2374741263547038,-2.381819158287372,,,,-0.15483780068830705,,,"Packy Naughton",23292,676050
2017,"Junior Guerra","MIL",70.1,-1.3338320017341645,,,0.10096512162704872,,-0.34499160992176464,-1.6136360396422558,,,,,,,"Junior Guerra",5702,448855
2019,"Masahiro Tanaka","NYY",182,-1.3332661644420847,,-2.9804216739204197,-0.18316572469384643,,-4.09027454118396,2.055024888359113,-0.814646076452866,,,,,,"Masahiro Tanaka",15764,547888
2024,"Spencer Arrighetti","HOU",145,-1.331622629066405,,0.5713580138375604,,,,0.9856375099884139,0.7966367553867504,,,-2.5159625830345376,,,"Spencer Arrighetti",29921,681293
2018,"Luis Cessa","NYY",44.2,-1.3313984711071198,,,,,-0.5838209763169289,1.2722867609770505,-5.357365056195042,,,0.6887566871367967,,,"Luis Cessa",13345,570666
2024,"Matt Manning","DET",27.2,-1.3309397421318208,,,-0.3210085340672069,,,1.2833319447306266,-3.421930474943893,,,,,,"Matt Manning",20369,666159
2024,"Bradley Blalock","- - -",30.2,-1.3303157075771836,,-4.118725885119703,-2.770227981330473,,,1.7781401130681236,-0.9885152043015868,,,,,,"Bradley Blalock",26419,687134
2021,"Wily Peralta","DET",93.2,-1.3284962518697547,,,3.718566205884729,,-0.3259899011298792,-2.052326553020766,,,,,,,"Wily Peralta",7738,503449
2019,"Evan Marshall","CHW",50.2,-1.3264720753217356,,,,,-0.7263717059602682,,1.1570334300506029,,,2.7751148920449276,,,"Evan Marshall",12297,605359
2021,"Justus Sheffield","SEA",80.1,-1.3261993500319396,,,,,-1.4121200528307631,-1.459752724869019,,,,-1.5831523994896926,,,"Justus Sheffield",17285,656954
2020,"Luis Cessa","NYY",21.2,-1.3250940280859589,,,,,-1.070578432842797,0.6070486174858346,2.07440656210695,,,0.6707343790266249,,,"Luis Cessa",13345,570666
2024,"Austin Adams","OAK",41.1,-1.321936680081611,,,,,-3.263119470916296,-0.5872464202570192,,,,,,,"Austin Adams",13801,613534
2021,"John Gant","- - -",110,-1.3217279417257684,,0.5961013359321726,,,0.6185441367546385,0.44419658680756885,-0.43429745869203046,,,-1.0450254815320172,,,"John Gant",13684,607231
2017,"Parker Bridwell","LAA",121,-1.3214999240547716,,2.1238205240821686,,,1.0641254867963086,,1.819815177943825,,,-0.8294207322272077,,,"Parker Bridwell",11502,592170
2018,"Dakota Hudson","STL",27.1,-1.3206321746110916,,,,,0.06300608686629743,3.148624082095921,-0.3258516895584762,,,,,,"Dakota Hudson",19206,641712
2020,"Huascar Ynoa","ATL",21.2,-1.3205189514776756,,,,,4.374437406659126,1.6726578707280364,,,,-6.217226986255911,,,"Huascar Ynoa",20468,660623
2014,"Jeremy Hellickson","TBR",63.2,-1.3196018961907336,,1.6045868396759033,,,-1.337353520743225,,0.9645378528946665,,,0.19993883560431328,,,"Jeremy Hellickson",4371,476451
2019,"Michael Wacha","STL",126.2,-1.3193006281439652,,-1.3730178738238186,,,3.9087052829563618,,-2.4608691177835547,,,1.8162635534317955,,,"Michael Wacha",14078,608379
2014,"Brett Cecil","TOR",53.1,-1.3170082964858072,,-0.7902522385120393,,,0.7283154012989407,,2.3345696326200063,,,-3.718897668195182,,,"Brett Cecil",2660,446399
2015,"Jared Hughes","PIT",67,-1.3161443057470024,,,,,0.790684279302756,-2.963500713808931,,,,0.41137484735564184,,,"Jared Hughes",9325,453172
2021,"Devin Williams","MIL",54,-1.3153478113371273,,,,,-46.5554416179657,-1.5890039503574371,,,,2.133720609056837,,,"Devin Williams",15816,642207
2016,"Dillon Gee","KCR",125,-1.3153225096175447,,-0.21215461934584062,,,-0.9515494175105431,,,-0.5191701739894216,,0.14135402903332275,,,"Dillon Gee",7396,518716
2018,"Aaron Bummer","CHW",31.2,-1.3146051234798506,,-0.09254837747324597,,,0.2802273275050442,-0.8213699700594959,,,,2.1648042073304006,,,"Aaron Bummer",16258,607481
2024,"Anthony Molina","COL",59.2,-1.3139329041842378,,,,,,-0.12090414893784712,1.5940856132934345,3.9364367723464966,,-0.14888985025570384,,,"Anthony Molina",26952,683627
2015,"Adam Morgan","PHI",84.1,-1.3124330917782816,,,,,,0.7418461259037372,3.7382791122031764,,,0.7596928610711916,,,"Adam Morgan",12580,605388
2023,"Vince Velasquez","PIT",37.1,-1.310113317988537,,,,,6.002219766378403,2.193983930709033,,-2.3021863773465157,,-1.7824998332394495,,,"Vince Velasquez",11189,592826
2019,"Logan Webb","SFG",39.2,-1.3055653596410945,,,,,-2.636570470600293,2.768763302350944,,,,-0.17611924011041136,,,"Logan Webb",17995,657277
2016,"Kyle Gibson","MIN",147.1,-1.3049614988267422,,,,,-1.4264297796054397,0.44267396731054887,0.3061553034121576,,,0.5804973308780796,,,"Kyle Gibson",10123,502043
2017,"Ricky Nolasco","LAA",181,-1.3047649634857772,,,0.9553271180494523,,-1.5162510760003907,-0.6707124093885524,,-0.004248105586613512,,,,,"Ricky Nolasco",3830,445060
2022,"José Ruiz","CHW",60.2,-1.3035647951362264,,,,,11.60595029592514,,1.10630554249283,,,-0.35242708436703024,,,"Jose Ruiz",14552,614179
2022,"Edward Cabrera","MIA",71.2,-1.3029506878585233,,,,,-1.1603126768022776,1.0362148050809168,1.814570942637967,,,1.7772499077516248,,,"Edward Cabrera",21690,665795
2020,"Joe Musgrove","PIT",39.2,-1.3003299475868761,,-0.5452980915474337,,,-0.446513625793159,0.3286693268027042,3.0267142176405706,,,-1.6469219647761848,,,"Joe Musgrove",12970,605397
2021,"Joe Ross","WSN",108,-1.3002100701936903,,,,,0.42424517345022067,0.6352340928593972,,,,-2.0612020152979174,,,"Joe Ross",12972,605452
2024,"Spencer Howard","- - -",29,-1.3001454178325451,,,,,,-2.270125799157001,-1.95800823134345,,,-4.384656246383112,,,"Spencer Howard",23252,675921
2021,"David Hale","PHI",26.2,-1.2997987231722585,,,,,-5.849116612225771,,0.9575094426831892,,,0.9716642122449619,,,"David Hale",9756,571735
2019,"Dylan Floro","LAD",46.2,-1.2989377925793328,,,,,2.2033635874444473,1.23155084438622,,,,-6.393733158193786,,,"Dylan Floro",13394,571670
2016,"Spencer Patton","CHC",21.1,-1.2982104128169702,,,,,-7.008050339804455,2.004741568390916,,,,3.4650826059720092,,,"Spencer Patton",12361,607359
2016,"Brock Stewart","LAD",28,-1.2975700082326376,,,,,-0.7786038581554483,0.4609388287497472,,,,-2.696453877207306,,,"Brock Stewart",16727,592779
2024,"Cristian Javier","HOU",34.2,-1.297283934296242,,,,,,0.380921507963822,,-5.230542689561844,,1.3882494123737796,,,"Cristian Javier",17606,664299
2014,"Brian Duensing","MIN",54.1,-1.29702779722501,,,,,1.7840424568946762,-1.207683959500098,-2.3964628965283437,,,1.040361401362297,,,"Brian Duensing",4064,488846
2018,"Andrew Cashner","BAL",153,-1.296904384052037,,,,,-0.8772476495107664,-0.140419902820741,-2.646866644159333,,,0.3731443205853704,,,"Andrew Cashner",8782,488768
2024,"Zack Kelly","BOS",56.2,-1.2956470276953447,,-0.23483211201343812,,,,2.072081914028296,,,,-0.2998744696378708,,,"Zack Kelly",20349,677161
