Season,Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
2022,"Erick Fedde","WSN",6.661417723012472,4.110236467390674,1.62068966,1.4881890657793821,0.16404887,0.10122164,0.06282723,0.28932038834951457,1.6299213577583709,0.32,0.69256757,144.80483740521962,127.90443403318793,118.42199494225376,5.81102397113854,5.1518012029164355,0.6592227682221043,4.739006226856704,4.9965324008990795,"Erick Fedde",17425,607200
2023,"Zach Davies","ARI",7.870445830337946,4.263158158099721,1.84615385,1.0931174764358258,0.19098143,0.10344828,0.08753316,0.2916666666666667,1.6639677141300906,0.3464566929133858,0.576,157.9566578191863,108.01715660280412,109.31799040280518,6.995951849189286,4.578927080958238,2.417024768231048,4.7872061153014265,4.995413037387087,"Zach Davies",13183,605200
2022,"Chris Flexen","SEA",6.210653781709158,3.334140451233337,1.8627451,1.1113801504111123,0.16101695,0.08644068,0.07457627,0.24581005586592178,1.3292978269623108,0.27058823529411763,0.76923077,102.07214991574071,118.31129250762699,128.15845835162153,3.7263922690254945,4.492576286487465,-0.766184017461971,5.037907142214168,4.99447453269454,"Chris Flexen",13896,623167
2017,"Robert Stephenson","CIN",9.14173132239936,5.633857675432164,1.62264151,1.2755904170789807,0.22454308,0.1383812,0.08616188,0.24695121951219512,1.582676998968365,0.3,0.70469799,105.33200817500253,111.2352109713276,117.21965684466431,4.677164862622929,4.917482028887646,-0.24031716626471678,5.070867033261519,4.993527014007945,"Robert Stephenson",13594,596112
2022,"Marco Gonzales","SEA",5.065573770491803,2.459016393442623,2.06,1.4754098360655739,0.13154534,0.06385696,0.06768838,0.26721763085399447,1.3333333333333333,0.2765598650927487,0.73684211,113.15907738226292,133.25559739622753,124.47838179619389,4.131147540983607,5.052321712045722,-0.9211741710621153,4.895000043006543,4.993081144729815,"Marco Gonzales",15467,594835
2018,"Buck Farmer","DET",7.39904126878273,5.322117403861262,1.3902439,0.7788464493455506,0.18506494,0.13311688,0.05194805,0.2518796992481203,1.5576928986911012,0.30049261083743845,0.74552684,95.50713996211319,103.41719015385519,121.86972022845262,4.153847729842936,4.4585089913510645,-0.30466126150812833,5.1677548742197015,4.992425691267705,"Buck Farmer",14814,571656
2022,"Elvin Rodriguez","DET",7.584270313071803,4.550562187843082,1.66666667,3.6404497502744655,0.17482517,0.1048951,0.06993007,0.33070866141732286,1.9213484793115234,0.3333333333333333,0.55825243,275.9472312982183,214.82520429127177,137.233623817379,10.617978438300524,8.30344268261013,2.314535755690393,5.390319803202933,4.992371487862232,"Elvin Rodriguez",20962,660730
2017,"Vance Worley","MIA",6.27906999025815,3.76744199415489,1.66666667,1.130232598246467,0.15015015,0.09009009,0.06006006,0.3333333333333333,1.800000063874003,0.37815126050420167,0.64542484,166.98417135350917,116.61435870217566,115.16965449448266,6.906976989283965,4.901825802618909,2.0051511866650564,4.981885823539109,4.991688325505046,"Vance Worley",6435,474699
2014,"Nick Tropeano","HOU",5.399999207716838,3.7384609899578107,1.44444444,0,0.14285714,0.0989011,0.04395604,0.2345679012345679,1.2923075027014654,0.27941176470588236,0.5862069,122.32885062527974,88.08197257780553,133.91644102707164,4.569230098837324,3.3168675261841765,1.2523625726531478,5.085238085822191,4.990394860893033,"Nick Tropeano",12385,607374
2021,"Yusmeiro Petit","OAK",4.26923160440134,1.3846156554815157,3.08333333,1.3846156554815157,0.11821086,0.03833866,0.0798722,0.23,1.0384617416111368,0.22709163346613545,0.7208589,95.05010020093954,113.30628941798557,122.96219078510259,3.923077690530961,4.72131647721948,-0.7982387866885188,5.277379666827015,4.990256061536307,"Yusmeiro Petit",4020,433589
2018,"Adam Plutko","CLE",7.043478319279864,2.7000000223906144,2.60869565,2.4652174117479526,0.18404908,0.07055215,0.11349693,0.2582781456953642,1.3173913152727152,0.2579185520361991,0.78512397,120.225841171813,143.6378735573692,128.81129106973486,5.282608739459898,6.095214208808423,-0.812605469348525,5.464166203716399,4.9895662714569236,"Adam Plutko",15846,592644
2022,"Devin Smeltzer","MIN",5.118483643666654,2.4312797307416605,2.10526316,1.6635071841916624,0.13937282,0.06620209,0.07317073,0.250936329588015,1.2227488704314784,0.2523364485981308,0.82848837,95.95375516867186,133.4336216327924,126.5374043400842,3.710900641658324,5.230914509736351,-1.5200138680780273,4.974957330448428,4.989016154016511,"Devin Smeltzer",19487,656970
2023,"Cody Bolton","PIT",9.28125138301423,6.328125942964247,1.46666667,1.2656251885928496,0.20560748,0.14018692,0.06542056,0.32967032967032966,2.1093753143214156,0.4090909090909091,0.74162679,141.5152712776332,120.17201510907304,114.00282337789979,6.328125942964247,5.270665659848646,1.057460283115601,4.992557887735595,4.988128275285619,"Cody Bolton",23265,675989
2024,"Jordan Leasure","CHW",7.468086318659084,5.170213605225519,1.44444444,1.723404535075173,0.18309859,0.12676056,0.05633803,0.2601626016260163,1.5957449398844195,0.2857142857142857,0.68075117,156.03129734951145,138.11127491071073,133.719882518352,6.319149961942301,5.815416378497932,0.5037335834443697,5.449300463974536,4.987833033175905,"Jordan Leasure",29950,673929
2022,"Jack Flaherty","STL",8.25,5.5,1.5,1,0.19760479,0.13173653,0.06586826,0.2571428571428571,1.6111111111111112,0.3106796116504854,0.78397213,107.12696027085808,126.31024099994653,123.06527966940286,4.25,4.97354211277432,-0.7235421127743198,4.927224327623844,4.986296115751799,"Jack Flaherty",17479,656427
2019,"Derek Holland","- - -",8.750987977359832,4.802371450990152,1.82222222,2.1343873115511784,0.21808511,0.11968085,0.09840426,0.25076452599388377,1.5059288253722205,0.27555555555555555,0.67961165,142.26000054358136,143.40155263616757,118.61671428490091,6.0830038379208595,6.0954323463021,-0.0124285083812401,5.253233454494157,4.9837897230177965,"Derek Holland",4141,502706
2015,"Michael Lorenzen","CIN",6.591177099171866,4.52647101991321,1.45614035,1.4294119010252242,0.16116505,0.11067961,0.05048544,0.28982300884955753,1.6588236876095193,0.32193732193732194,0.73459716,137.18223974083355,136.00936977866456,124.00477703284409,5.40000051498418,5.401241025083225,-0.0012405100990449114,4.820889563532248,4.981805356894698,"Michael Lorenzen",14843,547179
2018,"Edwin Jackson","OAK",6.652174464696342,3.6195655175553627,1.83783784,1.1739131408287662,0.17847769,0.09711286,0.08136483,0.21929824561403508,1.2173914053039057,0.24045801526717558,0.79218107,81.30191883491933,112.80022000642538,115.00933274566015,3.326087232348171,4.649562134048674,-1.3234749017005027,4.874810147279279,4.981454988206473,"Edwin Jackson",1841,429719
2015,"Matt Wisler","ATL",5.94495371232663,3.3027520624036835,1.8,1.3211008249614733,0.15062762,0.08368201,0.06694561,0.27419354838709675,1.4587154942282934,0.2976878612716763,0.73968706,120.97422436058065,130.4121653487294,131.00966347361282,4.706421688925249,4.931758761753116,-0.22533707282786697,5.094860844044954,4.981062682469508,"Matt Wisler",12804,605538
2022,"Cory Abbott","WSN",8.4375,4.6875,1.8,2.25,0.20833333,0.11574074,0.09259259,0.23655913978494625,1.4375,0.24806201550387597,0.76923077,130.82468772340204,157.6074988775426,142.2053463199752,5.25,6.362431001663209,-1.112431001663209,5.70307745859027,4.98029284183046,"Cory Abbott",20277,676265
2023,"Alex Wood","SFG",6.819113338234894,3.8703075703495347,1.76190476,0.8293516222177574,0.17249417,0.0979021,0.07459208,0.25857519788918204,1.4334472482776055,0.30067567567567566,0.70901034,101.48596537575509,106.21422935817976,117.31302846154979,4.331058471581622,4.473470520533034,-0.14241204895141202,5.137655159006911,4.9800168695217,"Alex Wood",13781,622072
2022,"Jake McGee","- - -",6.081082178259547,2.9189194455645824,2.08333333,1.4594597227822912,0.15337423,0.07361963,0.0797546,0.271523178807947,1.4324326908789153,0.2916666666666667,0.53811659,171.27027568318198,122.94533085075425,138.05280551524885,6.810812039650692,4.842161043479257,1.9686509961714354,5.53475193268535,4.9791121780717456,"Jake McGee",7550,459429
2021,"Mitch Keller","PIT",8.225165770705413,4.380794812658318,1.87755102,0.894039757685371,0.19574468,0.10425532,0.09148936,0.3164251207729469,1.788079515370742,0.38782051282051283,0.68208092,144.94567511105222,101.38626116642722,115.60568683003748,6.16887432802906,4.302484482201844,1.8663898458272152,4.903985586850412,4.978180974836657,"Mitch Keller",17594,656605
2022,"Alex Faedo","DET",7.3788823372447485,4.192546782525425,1.76,1.1739130991071192,0.18032787,0.10245902,0.07786885,0.2889908256880734,1.639751630498833,0.33532934131736525,0.69444444,143.82555230757643,118.8660675276074,127.76220148182419,5.534161752933562,4.621747843372361,0.9124139095612005,5.022519440640322,4.978048154212004,"Alex Faedo",19874,656412
2019,"Branden Kline","BAL",7.463417411773463,4.170733259520464,1.78947368,1.975610491351799,0.18579235,0.10382514,0.08196721,0.26993865030674846,1.536585937718066,0.2916666666666667,0.70038911,125.85757216159502,120.59962665041898,112.51410851781488,5.926831474055397,5.872547050490058,0.05428442356533836,5.153645778206636,4.976850328364703,"Branden Kline",14101,571858
2021,"Michael Lorenzen","CIN",6.517242236596763,4.344828157731175,1.5,0.6206897368187394,0.168,0.112,0.056,0.23636363636363636,1.3793105262638652,0.27586206896551724,0.60209424,126.5319752338573,93.1089224289705,115.89528352410727,5.586207631368654,4.1700342540083435,1.4161733773603107,4.916164607944881,4.976505461445434,"Michael Lorenzen",14843,547179
2019,"Colten Brewer","BOS",8.560976605412623,5.5975616266159465,1.52941176,0.9878049929322258,0.2055336,0.13438735,0.07114625,0.271889400921659,1.7012197100499444,0.3333333333333333,0.79676674,85.12027913473018,104.16614748663147,105.97753465867248,4.115854137217608,4.714009650160648,-0.5981555129430403,4.851860634314713,4.975934850863985,"Colten Brewer",12997,605155
2023,"Xzavion Curry","CLE",6.347368930806124,2.8421054914057273,2.23333333,1.136842196562291,0.16584158,0.07425743,0.09158416,0.26344086021505375,1.3473685292590114,0.2935153583617747,0.73321555,96.10009994943044,106.31432507805098,123.1141698708849,4.073684537681542,4.497145722407722,-0.4234611847261798,5.274155193220125,4.974786997313723,"Xzavion Curry",25595,675540
2019,"Adam Conley","MIA",7.862638186636934,4.302198253065492,1.82758621,1.4835166389881007,0.18727915,0.1024735,0.08480565,0.30278884462151395,1.7307694121527841,0.35106382978723405,0.67021277,155.78720367013412,120.75828263986139,122.18402354752223,6.527473211547643,5.192031661025475,1.3354415505221677,5.4099903129987235,4.974270211793386,"Adam Conley",14457,543045
2020,"Chris Mazza","BOS",8.7,4.5,1.93333333,0.9,0.21323529,0.11029412,0.10294118,0.2857142857142857,1.6333333333333333,0.3563218390804598,0.70512821,102.7682813917881,95.67587994749071,115.65335874184795,4.8,4.258085982004801,0.5419140179951984,5.143471919496855,4.9741266406166105,"Chris Mazza",14151,607391
2017,"Neftalí Feliz","- - -",7.239131335274821,4.50000055976543,1.60869565,1.7608697842560375,0.18877551,0.11734694,0.07142857,0.23255813953488372,1.3695653877546958,0.24603174603174602,0.60311284,124.2226229068359,129.99649446329613,124.888908845592,5.478261551018783,5.657640005194661,-0.17937845417587805,5.434343845641611,4.972934651876583,"Neftali Feliz",18,491703
2018,"Harrison Musgrave","COL",6.447762111800765,4.432836451863026,1.45454545,1.4104479619564172,0.17297297,0.11891892,0.05405405,0.2222222222222222,1.2985076475154318,0.23577235772357724,0.73170732,100.62322185213286,124.22036070167648,128.94141006056475,4.6343290178568,5.309685613042068,-0.675356595185268,5.232124412456425,4.972899045081886,"Harrison Musgrave",16532,643466
2021,"Will Vest","SEA",6.942858656280225,4.62857243752015,1.5,0.5142858263911277,0.17307692,0.11538462,0.05769231,0.2814814814814815,1.6000003487723975,0.33962264150943394,0.60498221,148.9756658804836,99.9814234297912,117.48208980135708,6.171429916693533,4.1700343404497895,2.001395576243744,5.040308474464275,4.972840185950487,"Will Vest",19769,676684
2016,"Buck Farmer","DET",8.284092884172564,6.136365099387084,1.35,1.2272730198774169,0.20610687,0.15267176,0.05343512,0.22727272727272727,1.534091274846771,0.26582278481012656,0.76732673,109.05396147462773,121.74259249200627,122.94376556098173,4.602273824540313,5.226106333190863,-0.6238325086505503,5.213616210427915,4.972142928074745,"Buck Farmer",14814,571656
2017,"Kevin Quackenbush","SDP",7.860761011970812,5.468355486588391,1.4375,1.7088610895588723,0.184,0.128,0.056,0.2962962962962963,1.8227851621961304,0.3375,0.61904762,186.69956011245637,135.54071615971213,117.9784611444993,7.860761011970812,5.815868055749891,2.044892956220921,5.1038032513765375,4.97198751858728,"Kevin Quackenbush",12360,534812
2014,"Matt Guerrier","MIN",3.8571431198898805,3.214285933241567,1.2,0.32142859332415674,0.09677419,0.08064516,0.01612903,0.26548672566371684,1.428571525885141,0.29,0.73232323,99.15997792943466,102.68728985309656,137.4273416442501,3.8571431198898805,3.9179665078922232,-0.06082338800234277,5.219335309919844,4.97184399384275,"Matt Guerrier",2061,407825
2016,"Doug Fister","HOU",5.7393712104404635,3.094269696063554,1.85483871,1.1977818178310533,0.14762516,0.07958922,0.06803594,0.2746478873239437,1.425138551771207,0.29947460595446584,0.72048611,114.96196066777141,113.51525662696602,115.34744904206342,4.641404544095331,4.749148092811417,-0.10774354871608605,4.893974064020506,4.971590356120194,"Doug Fister",9425,450729
2015,"Erik Johnson","CHW",7.714285714285714,4.371428571428571,1.76470588,2.057142857142857,0.1986755,0.11258278,0.08609272,0.24060150375939848,1.4,0.25263157894736843,0.92783505,84.142396410257,144.7811012227929,128.78866499874684,3.342857142857143,5.93359375,-2.590736607142857,5.196757297217847,4.971331545838716,"Erik Johnson",12520,605304
2017,"Tyler Pill","NYM",6.545455680405995,4.090909800253747,1.6,1.227272940076124,0.16161616,0.1010101,0.06060606,0.25287356321839083,1.4545457067568877,0.27941176470588236,0.60402685,130.0973356850081,120.45818435435802,108.99771680953789,5.3181827403298705,5.112185487668435,0.20599725266143576,4.713990286010064,4.971322306937966,"Tyler Pill",12751,543652
2023,"Yonny Chirinos","- - -",5.611765083656205,2.8588237218625947,1.96296296,1.5882354010347748,0.14441417,0.07356948,0.07084469,0.2716417910447761,1.3882353875711366,0.2846441947565543,0.68627451,127.16459296447601,129.4852773546452,115.42185061006603,5.4000003635182345,5.431511094248428,-0.031510730730193615,4.9658059437369575,4.970585171798772,"Yonny Chirinos",16401,630023
2023,"Taijuan Walker","PHI",7.193050616823329,3.7007724188004083,1.94366197,1.042471103887439,0.18826739,0.09686221,0.09140518,0.23700305810397554,1.3088803859920066,0.2721774193548387,0.71359223,99.91284049709161,101.23506323395105,110.27936202173662,4.378378636327243,4.534963214825536,-0.15658457849829333,4.829346222956277,4.966566373471493,"Taijuan Walker",11836,592836
2015,"Heath Hembree","BOS",5.328950444418762,3.1973702666512573,1.66666667,1.776316814806254,0.14150943,0.08490566,0.05660377,0.25773195876288657,1.3421060378536143,0.2597402597402597,0.88888889,85.43397646684367,141.01680605402598,131.03610486198792,3.552633629612508,5.580963583733061,-2.0283299541205526,5.286935292328954,4.966246976118648,"Heath Hembree",11632,592390
2020,"Jeremy Jeffress","CHC",6.557144286486879,4.62857243752015,1.41666667,0.38571436979334583,0.19318182,0.13636364,0.05681818,0.13513513513513514,0.9428573483837343,0.16071428571428573,0.84070796,34.79331454896095,93.13063776016791,105.25424700812826,1.5428574791733833,4.091419511522608,-2.548562032349225,4.691245810862595,4.964567429973969,"Jeremy Jeffress",9490,502026
2019,"Matt Festa","SEA",8.462687048993867,4.835821170853639,1.75,2.014925487855683,0.20792079,0.11881188,0.08910891,0.22988505747126436,1.4328359024751522,0.2459016393442623,0.7037037,127.86855839095448,136.73807663996368,122.59073264081144,5.641791365995912,6.124457402610661,-0.4826660366147486,5.618870454992023,4.9636970528066335,"Matt Festa",19330,670036
2017,"Sam Gaviglio","- - -",5.932735831956792,3.147982278181155,1.88461538,1.9372198634960953,0.15654952,0.08306709,0.07348243,0.2676056338028169,1.3721974033097342,0.273972602739726,0.7748184,102.98372183561612,134.86302142972684,109.40266035225297,4.358744692866215,5.807864090802275,-1.4491193979360606,4.804417462807361,4.9634176430675465,"Sam Gaviglio",12778,543208
2016,"Javier López","SFG",5.062503741684341,5.062503741684341,1,1.0125007483368682,0.12711864,0.12711864,0,0.2376237623762376,1.462501080931032,0.25301204819277107,0.76086957,100.29006572147674,137.8934801882232,123.7047075356203,4.050002993347473,5.396562045813836,-1.3465590524663629,5.1208023741454305,4.963011023725289,"Javier Lopez",1663,425657
2014,"Allen Webster","BOS",5.491525423728813,4.271186440677966,1.28571429,0.4576271186440678,0.13899614,0.10810811,0.03088803,0.25892857142857145,1.4576271186440677,0.2972972972972973,0.65315315,125.36996121367459,115.94847069453105,130.88436084540984,5.033898305084746,4.3525911517062434,0.6813071533785022,4.969429186643181,4.962989029493479,"Allen Webster",3993,543903
2017,"Josh Edgin","NYM",6.567568244683368,4.378378829788912,1.5,0.7297298049648187,0.1626506,0.10843373,0.05421687,0.2727272727272727,1.540540699370173,0.3185840707964602,0.79584775,89.25596207509683,108.83138589132557,126.78556263451816,3.6486490248240933,4.617099304143505,-0.9684502793194114,5.4860791764068075,4.962486597838143,"Josh Edgin",10796,572831
2024,"Josh Fleming","PIT",4.882979367425916,4.021277126115461,1.21428571,0.8617022413104558,0.12318841,0.10144928,0.02173913,0.2764227642276423,1.5319150956630325,0.30097087378640774,0.69196429,95.25687838144017,116.70168119405854,119.44514854466294,4.021277126115461,4.7622246696054535,-0.7409475434899928,4.86870028069797,4.962219764000923,"Josh Fleming",20418,676596
2021,"Yennsy Díaz","NYM",7.560001153564629,4.320000659179788,1.75,1.800000274658245,0.1875,0.10714286,0.08035714,0.25252525252525254,1.4800002258301126,0.273972602739726,0.70967742,134.9501438777367,135.20146294368976,135.2912694049236,5.400000823974735,5.650034500885068,-0.2500336769103333,5.731864945786411,4.961487681989814,"Yennsy Diaz",20218,660546
2020,"Ross Stripling","- - -",7.2972981201810905,3.283784154081491,2.22222222,2.3716218890588543,0.18181818,0.08181818,0.1,0.27860696517412936,1.5000001691483353,0.2905405405405405,0.66901408,131.22894618473669,137.45364882404647,111.10205358798113,5.837838496144872,6.150879108522688,-0.313040612377816,4.953150408145023,4.961071350327917,"Ross Stripling",13273,548389
2019,"Andrew Suárez","SFG",6.887754431767908,3.857142481790029,1.78571429,1.9285712408950144,0.16891892,0.09459459,0.07432432,0.2932330827067669,1.6224488217053294,0.31683168316831684,0.70135747,136.5773166200047,138.7633874290981,111.68563697104257,5.785713722685043,5.846662280739297,-0.06094855805425414,4.948663868347782,4.960360149251482,"Andrew Suarez",18300,605498
2021,"Aaron Sanchez","SFG",6.622641747767673,3.82075485448135,1.73333333,0.5094339805975133,0.16666667,0.09615385,0.07051282,0.23357664233576642,1.3301887271157293,0.27522935779816515,0.80912863,75.73383203578287,99.66211939464158,118.11050627139659,3.05660388358508,4.0473926446072035,-0.9907887610221233,5.009326046319887,4.9599958145224505,"Aaron Sanchez",11490,592717
2022,"Ryan Pepiot","LAD",10.4036700888702,6.6880736285594145,1.55555556,1.4862385841243144,0.2625,0.16875,0.09375,0.2,1.4587156473812715,0.24390243902439024,0.86134454,87.6238555730877,133.2837315123263,132.62602243589674,3.4678900296234003,5.424357688078809,-1.9564676584554084,5.314774295195511,4.958172021631487,"Ryan Pepiot",26221,686752
2017,"Aríel Miranda","SEA",7.70625,3.54375,2.17460317,2.08125,0.2020649,0.09292035,0.10914454,0.22950819672131148,1.26875,0.23623853211009174,0.7362356,121.71277033902383,132.95803769096534,123.25514365245988,5.11875,5.726389694213868,-0.6076396942138675,5.410584221407771,4.95700256390379,"Ariel Miranda",17526,664641
2024,"Marco Gonzales","PIT",6.14851531593514,2.940594281534197,2.09090909,1.336633764333726,0.15231788,0.07284768,0.0794702,0.30714285714285716,1.6039605172004712,0.3392857142857143,0.78723404,107.65239255694836,115.4664337911463,117.81740200601625,4.544554798734668,4.7110343504087675,-0.1664795516740991,4.801342622972623,4.956442228635354,"Marco Gonzales",15467,594835
2023,"J.P. France","HOU",6.667481678138401,3.1026894937871767,2.14893617,1.2542787315309862,0.17383821,0.08089501,0.0929432,0.2593984962406015,1.356968218322997,0.28883495145631066,0.76683292,90.59445090718509,109.86445661610117,112.13243705137981,3.8288508646735373,4.663353321216073,-0.8345024565425359,4.80410857131911,4.956155973654925,"J.P. France",21212,641585
2022,"Dallas Keuchel","- - -",6.675824350729731,4.598901219391593,1.4516129,1.6318681746228232,0.14851485,0.10231023,0.04620462,0.34558823529411764,2.060439614422757,0.38425925925925924,0.51094891,231.96820892023786,138.07948092234037,119.79698065597816,9.197802438783185,5.519024471308988,3.678777967474197,4.72358997552366,4.956119495769871,"Dallas Keuchel",9434,572971
2024,"Xzavion Curry","- - -",5.906250484054948,1.476562621013737,4,1.6875001383014137,0.1627907,0.04069767,0.12209302,0.23030303030303031,1.0546875864383836,0.23255813953488372,0.65088757,114.74880930114192,118.36118185115633,123.75850203263833,4.6406253803288875,4.78366741082865,-0.14304203049976216,5.039432405372924,4.9550510933376035,"Xzavion Curry",25595,675540
2016,"Mike Wright Jr.","BAL",6.026785072813601,3.1339282378630724,1.92307692,1.4464284174752642,0.15243902,0.07926829,0.07317073,0.2764505119453925,1.4330355617579007,0.2987012987012987,0.63508065,136.8455942101674,121.08414476018555,124.71363188067461,5.785713669901057,5.302810153338551,0.48290351656250596,5.2880896565872355,4.954290781423763,"Mike Wright Jr.",12586,605541
2016,"Colby Lewis","TEX",5.647565087213499,2.166189348520246,2.60714286,1.4699142007815955,0.15466102,0.05932203,0.09533898,0.23356009070294784,1.1260746216513977,0.24068767908309455,0.75418994,82.02689514721105,109.43418802337561,121.17675976815183,3.713467454606136,4.814182341624477,-1.100714887018341,5.139263131152211,4.953954617940528,"Colby Lewis",1259,407890
2018,"James Shields","CHW",6.77198648881193,3.429967182645003,1.97435897,1.495113900127309,0.17680827,0.08955224,0.08725603,0.2423469387755102,1.3094461608958132,0.26174496644295303,0.70619006,107.51492851147677,118.41283421474137,120.13055490378852,4.529315638620965,5.090398865155169,-0.5610832265342038,5.093490947813813,4.951545170668734,"James Shields",7059,448306
2022,"José Ureña","- - -",5.845361169561081,3.989690957002008,1.46511628,1.0206186169074905,0.14583333,0.09953704,0.0462963,0.2809278350515464,1.567010401716551,0.31210191082802546,0.66133721,110.40255367186573,111.31968286326568,115.2116108912025,5.010309573909498,4.648513566503774,0.36179600740572404,4.608871543258915,4.95017861250015,"Jose Urena",11589,570632
2016,"José A. Váldez","LAA",8.485716829106062,6.171430421168044,1.375,1.542857605292011,0.22,0.16,0.06,0.20238095238095238,1.4142861381843437,0.22413793103448276,0.80291971,104.27853025475203,132.40913926164458,120.30454950350995,4.242858414553031,5.546561102186146,-1.3037026876331153,5.102561769325808,4.950092431950379,"Jose A. Valdez",14470,572308
2018,"Matt Bush","TEX",7.434783225248853,5.478261323867576,1.35714286,1.1739131408287662,0.17592593,0.12962963,0.0462963,0.25,1.6086957855801611,0.2857142857142857,0.74712644,100.74427139795556,119.82686372330545,123.72154488509818,4.695652563315065,5.290866535056981,-0.5952139717419165,5.246829455610804,4.9499387644944495,"Matt Bush",1246,456713
2019,"Cole Irvin","PHI",6.695997650025239,2.807999014526713,2.38461538,1.5119994693605379,0.17127072,0.0718232,0.09944751,0.2727272727272727,1.3919995114747807,0.2992125984251969,0.64453125,131.37163298564192,111.3936835570207,113.45356414508291,5.831997953247789,5.062008827148666,0.769989126099123,5.026351192172287,4.94942504822961,"Cole Irvin",19244,608344
2020,"Kyle Freeland","COL",5.858491409372497,2.9292457046862483,2,1.146226580094619,0.15131579,0.07565789,0.0756579,0.27697841726618705,1.41509454332669,0.30493273542600896,0.76327434,84.41800406245389,98.70564452612366,102.0728339437946,4.330189302579671,4.648966694964626,-0.3187773923849546,4.548665606626953,4.948804188755466,"Kyle Freeland",16256,607536
2024,"Chris Flexen","CHW",6.91875024743379,3.5437501267343805,1.95238095,1.350000048279764,0.17397454,0.08910891,0.08486563,0.2803738317757009,1.5187500543147345,0.3151515151515151,0.70955535,122.22450078780062,113.62978232499162,123.30592086262008,4.950000177025801,4.797729836627844,0.1522703403979575,5.03069198144204,4.948244895190685,"Chris Flexen",13896,623167
2019,"Trevor Cahill","LAA",7.123779917918633,3.4299681086274902,2.07692308,2.1986975055304425,0.17802198,0.08571429,0.09230769,0.2707317073170732,1.465798337020295,0.28289473684210525,0.70247934,128.66631564562257,130.6997766540811,111.52194844876277,5.9804572150428035,6.126062171921661,-0.14560495687885755,5.107839033625311,4.947600623122298,"Trevor Cahill",6249,502239
2017,"Adalberto Mejía","MIN",7.80612062583753,4.040815382786486,1.93181818,1.1938772721869164,0.19187359,0.0993228,0.09255079,0.27918781725888325,1.571428204416967,0.3277027027027027,0.75994318,101.88589567693327,105.13607346511577,114.52286968456352,4.499998949012223,4.647435264635147,-0.14743631562292414,5.028471202996739,4.946770370944603,"Adalberto Mejia",13188,606167
2022,"Mike Minor","CIN",6.979591836734694,3.673469387755102,1.9,2.204081632653061,0.16703297,0.08791209,0.07912088,0.29411764705882354,1.6326530612244898,0.3116883116883117,0.71214393,141.07796673724567,144.89505159691882,129.9335735735491,6.061224489795919,6.18385957309178,-0.12263508329586159,5.205634399397033,4.944559624233375,"Mike Minor",10021,501985
2017,"Daniel Norris","DET",7.613113801910675,3.895081480047322,1.95454545,1.0622949491038152,0.18695652,0.09565217,0.09130435,0.29055690072639223,1.6131145523428305,0.34285714285714286,0.68575233,120.02795889205743,98.61235769138929,115.18110671091497,5.311474745519075,4.387147737158098,0.9243270083609776,5.057274804200018,4.9441150950408295,"Daniel Norris",13475,596057
2017,"Junichi Tazawa","MIA",6.180723459700937,3.5783135819321212,1.72727273,1.3012049388844078,0.15966387,0.09243697,0.06722689,0.2570093457943925,1.3915663929736029,0.27976190476190477,0.64896755,137.6293494357852,118.10893584937745,122.57921179395166,5.692771607619284,4.9648687759977665,0.7279028316215177,5.303500758251667,4.943891847139827,"Junichi Tazawa",4079,547749
2021,"Marco Gonzales","SEA",6.781395589478802,2.637209395908423,2.57142857,1.8209302971748635,0.18461538,0.07179487,0.11282051,0.23234200743494424,1.1651163204145678,0.23940149625935161,0.82191781,95.49165212724763,126.25775963604009,120.20071104934993,3.9558140938626343,5.277010941420332,-1.3211968475576974,5.157917033641564,4.941941340770413,"Marco Gonzales",15467,594835
2019,"Jhoulys Chacín","- - -",8.796773895865062,4.006451477324682,2.19565217,2.1774192811547186,0.21489362,0.09787234,0.11702128,0.2744630071599045,1.558064463404043,0.30716723549488056,0.70992366,133.47101903403768,132.03444733600364,113.21423014830118,6.009677215987023,5.884977127257796,0.12470008872922644,5.030611026677033,4.940199172122561,"Jhoulys Chacin",2608,468504
2017,"James Shields","CHW",7.92307743972892,4.076923342773134,1.94339623,2.076923212356125,0.1996124,0.10271318,0.09689923,0.25217391304347825,1.4444445386345066,0.2696969696969697,0.74515648,122.13654454373895,130.9620835079857,118.20032199292501,5.23076957185987,5.832853543874226,-0.6020839720143556,5.189391761235837,4.939532458116722,"James Shields",7059,448306
2024,"Matt Moore","LAA",7.63448416457049,4.84138020192275,1.57692308,2.0482762392750096,0.1952381,0.12380952,0.07142857,0.21428571428571427,1.3448278338674304,0.2153846153846154,0.69767442,122.63921745717188,147.83795994663757,133.99179908405077,5.027587132765933,6.166480330763294,-1.138893197997361,5.460230654108274,4.9394689847456315,"Matt Moore",1890,519043
2017,"Matthew Boyd","DET",7.333334065072403,3.533333685898522,2.0754717,1.2000001197391206,0.18181818,0.08760331,0.09421488,0.2859744990892532,1.555555710772934,0.33016627078384797,0.68690096,119.01540410701026,101.28953433564915,114.15635505087512,5.266667192188362,4.505787976883743,0.7608792153046187,5.01243299651291,4.937639372857186,"Matthew Boyd",15440,571510
