Season,Name,Team,IP,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
2015,"R.A. Dickey","TOR",214.1,-3.7315769381821156,,,,,,,,,-1.1237375847995281,,,11.920721683651209,"R.A. Dickey",1245,285079
2018,"Steven Wright","BOS",53.2,0.6917580179870129,,,,,0.009768757969141006,,0.32925184816122055,,,,,6.186666181311011,"Steven Wright",8185,453214
2016,"Steven Wright","BOS",156.2,7.28347716294229,,,,,,,4.163627415895462,,,,,5.877185892313719,"Steven Wright",8185,453214
2015,"Steven Wright","BOS",72.2,2.137186609208584,,,,,,,-5.000615634024143,,,,,1.32514189183712,"Steven Wright",8185,453214
2023,"George Kirby","SEA",190.2,14.851744994521141,,,1.8326996229588985,,2.616511855274439,5.730240236967802,,1.1483518220484257,,-2.707058861851692,,0.005184922367334366,"George Kirby",25436,669923
2024,"George Kirby","SEA",191,4.629241410642862,,0.08714507520198822,-6.184658583253622,,10.534394934773445,9.00379479303956,,-4.732350014150143,,,,-0.0350487045943737,"George Kirby",25436,669923
2014,"Steven Wright","BOS",21,1.667850498110056,,,,,,,1.7388454340398312,,,,,-0.8512149527668953,"Steven Wright",8185,453214
2014,"R.A. Dickey","TOR",215.2,-0.8019961044192314,,,,,,,,,1.1501458920538425,,,-1.4099928960204124,"R.A. Dickey",1245,285079
2023,"Matt Waldron","SDP",41.1,-1.3077094294130802,,0.1304890438914299,,,1.1959553733468056,-0.4771735817193985,,,,,,-1.816298235207796,"Matt Waldron",25550,663362
2016,"R.A. Dickey","TOR",169.2,0.6256206072866917,,,,,,,,,-2.1243028435856104,,,-1.8943296484649181,"R.A. Dickey",1245,285079
2024,"Matt Waldron","SDP",146.2,-3.5915850214660168,,3.9645692855119705,,,2.261314857751131,2.418941281735897,,,,,,-10.160306736826897,"Matt Waldron",25550,663362
2017,"Steven Wright","BOS",24,3.165288168936968,,,,,,,-3.6027189567685127,,,,,-12.37746881134808,"Steven Wright",8185,453214
2017,"R.A. Dickey","ATL",190,10.862768072634935,,,,,,,,,0.9848832432180643,,,-16.511230316013098,"R.A. Dickey",1245,285079
2014,"Neftalí Feliz","TEX",31.2,5.327800884842873,,,,,0.6898011118173599,0.8153190352022648,,,,-0.7240623496472836,,,"Neftali Feliz",18,491703
2014,"Erik Bedard","TBR",75.2,3.29671673476696,,0.2502925805747509,-1.6896881461143494,,-6.121333286166191,,-7.17223696410656,,,2.354927536100149,,,"Erik Bedard",126,407853
2014,"Mark Buehrle","TOR",202,-0.337941475212574,,-4.371682349592447,,,0.8298398591578007,,-5.159161265939474,,,3.204431090503931,,,"Mark Buehrle",225,279824
2014,"Kyle Farnsworth","- - -",28.2,-0.8292250782251358,,0.03780873864889145,,,1.9881029166281223,-5.450952731072903,0.05402796342968941,,,0.8321555368602276,,,"Kyle Farnsworth",278,150035
2014,"Bartolo Colon","NYM",202.1,-2.2770174518227577,,,,,8.884287968277931,-2.530602030456066,,,,-2.9383145421743393,,,"Bartolo Colon",375,112526
2014,"CC Sabathia","NYY",46,-4.64494140073657,,,,,-3.014756001532078,-1.3182890005409718,-0.023159127682447433,,,-2.240896001458168,,,"CC Sabathia",404,282332
2014,"Fernando Rodney","SEA",66.1,-0.33928409218788147,,,,,0.965554665774107,,,,,5.206483229994774,,,"Fernando Rodney",494,407845
2014,"Josh Beckett","LAD",115.2,-4.146817646920681,,2.3766949474811554,,,-1.7754438295960426,,2.683633577078581,,,-0.5005662962794304,,,"Josh Beckett",510,277417
2014,"A.J. Burnett","PHI",213.2,-0.8234556838870049,,,,,-11.506177596747875,,,5.665340021252632,,-6.432592149823904,,,"A.J. Burnett",512,150359
2014,"Jason Grilli","- - -",54,-1.3781304694712162,,,,,1.3864672034978867,1.8618433512747288,,,,-0.24626556411385536,,,"Jason Grilli",521,276351
2014,"Brad Penny","MIA",26,-3.1912345476448536,,-0.8180025108158588,0.7386217787861824,,-2.594863496720791,,-1.2274091579020023,,,,,,"Brad Penny",535,207267
2014,"Jeremy Affeldt","SFG",55.1,,,,,,6.012597367167473,,1.1983977444469929,,,1.586864247918129,,,"Jeremy Affeldt",583,346793
2014,"Jamey Wright","LAD",70.1,0.2494945079088211,,5.722574282437563,,,0.9171763397753239,-0.7309953644871712,-0.5363783873617649,,,-1.3038566149771214,,,"Jamey Wright",715,124604
2014,"Grant Balfour","TBR",62.1,2.077134408056736,,1.1840578019618988,,,-0.6784395836293697,-0.23300801217556,-0.25629281625151634,,,-0.05314991995692253,,,"Grant Balfour",718,346797
2014,"LaTroy Hawkins","COL",54.1,4.718347243964672,,,,,-0.12851786985993385,0.12275166437029839,0.038514260202646255,,,-0.2240496501326561,,,"LaTroy Hawkins",729,115629
2014,"Kyle Lohse","MIL",198.1,2.0454779528081417,,,,,-12.53247418999672,11.365762181580067,-2.0158798322081566,,,7.812921576201916,,,"Kyle Lohse",739,346798
2014,"Bruce Chen","KCR",48.1,-3.8831720799207687,,,,,1.170241642743349,-7.11490373685956,-2.7332199327647686,,1.1146579943597317,-0.5988662391901016,,,"Bruce Chen",769,136600
2014,"Scott Downs","- - -",38,,,,,,-4.03024797141552,0.7167547605931759,1.3264381997287273,,,,,,"Scott Downs",773,275933
2014,"Randy Choate","STL",36,-0.03352133184671402,,,,,3.7741911187767982,2.5547979585826397,,,,,,,"Randy Choate",813,329092
2014,"Scott Carroll","CHW",129.1,-8.260620895773172,,-2.992698859423399,,,-4.565858438611031,-0.6644249781966209,0.12029379233717918,,,-0.03373674303293228,,,"Scott Carroll",888,453222
2014,"Tim Hudson","SFG",189.1,-5.918980494141579,,3.5733374655246735,-1.0237845294177532,,6.766382999718189,,-4.636105250567198,,,,,,"Tim Hudson",921,218596
2014,"Randy Wolf","MIA",25.2,-2.65579054877162,,0.19280680641531944,,,1.2767335623502731,-0.5883664414286613,-1.8787145130336285,,0.13829610496759415,-2.202228121459484,,,"Randy Wolf",976,150116
2014,"Bronson Arroyo","ARI",86,-2.1816868856549263,,,,,1.9284472577273846,0.12668476998806,-1.0218031629920006,,,-0.6654451563954353,,,"Bronson Arroyo",978,276520
2014,"Joe Beimel","SEA",45,2.3983110934495926,,,,,1.8962437026202679,0.4949151761829853,-1.1536066345870495,,,0.8285721018910408,,,"Joe Beimel",979,346847
2014,"Ryan Vogelsong","SFG",184.2,1.2872783541679382,,,,,-0.8446652069687843,1.952157385647297,1.7613342925906181,,,-8.266598522663116,,,"Ryan Vogelsong",1011,285064
2014,"Jake Peavy","- - -",202.2,-0.8887433744966984,,3.580173570662737,-2.8611203506588936,,-5.709669765084982,-0.07555501535534859,1.2103213854134083,,,-2.1924282237887383,,,"Jake Peavy",1051,408241
2014,"Rafael Soriano","WSN",62,8.576704967767,,1.6199467778205872,,,-1.8011087626218796,-2.16973202675581,-0.15651120617985725,,,0.159786619246006,,,"Rafael Soriano",1100,400089
2014,"Marco Estrada","MIL",150.2,-9.656029276549816,,,,,,,-4.883942198008299,,,5.395966831594706,,,"Marco Estrada",1118,462136
2014,"Joe Nathan","DET",58,-1.1980396769940853,,0.005573064088821411,,,0.23442941159009933,-0.468942116945982,-0.7839337140321732,,,-0.6210236996412277,,,"Joe Nathan",1122,150274
2014,"Jerome Williams","- - -",115,-3.517170764505863,,2.7581111937761307,,,-7.501921959221363,-1.090248353779316,-1.4004471898078918,,,4.937707841396332,,,"Jerome Williams",1137,425532
2014,"Tommy Hunter","BAL",60.2,-0.6692499332129955,,0.014670953154563904,,,5.813497647643089,,3.838667366653681,,,-0.19966793805360794,,,"Tommy Hunter",1157,488984
2014,"Adam Ottavino","COL",65,-2.2948909886181355,,,,,0.19690559059381485,4.247562784701586,,,,-1.7457701452076435,,,"Adam Ottavino",1247,493603
2014,"Colby Lewis","TEX",170.1,-25.52725511416793,,,,,-3.334801010787487,6.407142285257578,-9.844524826854467,,,0.20235563442111015,,,"Colby Lewis",1259,407890
2014,"Evan Reed","DET",32.1,-1.9324340671300888,,,,,-0.19545895978808403,0.5686263740062714,,,,-0.36934955045580864,,,"Evan Reed",1349,519175
2014,"Nick Hagadone","CLE",23.1,-0.06323521584272385,,,,,0.053649451583623886,3.307141210883856,,,,,,,"Nick Hagadone",1351,444935
2014,"Charlie Furbush","SEA",42.1,4.211158197373152,,,,,-1.4928976893424988,0.98406071215868,0.8851645700633526,,,-0.03502220660448074,,,"Charlie Furbush",1370,518703
2014,"Joaquín Benoit","SDP",54.1,2.9720405377447605,,,,,-1.7142464965581894,4.378186944872141,,,,10.738045159727335,,,"Joaquin Benoit",1437,276542
2014,"Aaron Harang","ATL",204.1,1.4153948426246643,,,,,-0.9558766037225723,2.459844920784235,1.0763037167489529,,,-4.07872873544693,,,"Aaron Harang",1451,421685
2014,"Felix Doubront","- - -",79.2,-6.623559642583132,,-2.5677151530981064,,,-4.870477102696896,,-2.246112607419491,,,0.323869276791811,,,"Felix Doubront",1478,467094
2014,"John Lackey","- - -",198,-0.11264324933290482,,3.379191890358925,,,0.4848685674369335,,-4.252097990363836,,,-2.0737578198313713,,,"John Lackey",1507,407793
2014,"Oliver Pérez","ARI",58.2,1.6857705265283585,,,,,-0.687155120074749,1.2393325008451939,,,,,,,"Oliver Perez",1514,424144
2014,"Sean Doolittle","OAK",62.2,15.440076012164354,,,,,0.09446403384208679,,3.0280813612043858,,,0.365170132368803,,,"Sean Doolittle",1581,448281
2014,"Cliff Lee","PHI",81.1,-0.7900826595723629,,-8.601469948887825,,,0.2570357955992222,-0.10203505679965019,-1.6088690049946308,,,6.38778518140316,,,"Cliff Lee",1636,424324
2014,"Francisco Rodríguez","MIL",68,-4.663336630910635,,,,,7.374122563749552,,-2.799584910273552,,,6.654229637235403,,,"Francisco Rodriguez",1642,408061
2014,"Javier López","SFG",37.2,,,,,,3.4123766347765923,2.041728161275387,-0.8260872066020966,,,-0.9966116957366467,,,"Javier Lopez",1663,425657
2014,"Chris Capuano","- - -",97.1,,,,,,-9.033222034573555,-6.59067901596427,0.4195086099207401,,,9.03270086273551,,,"Chris Capuano",1701,425626
2014,"Jose Valverde","NYM",20.2,-2.0677792839705944,,,-1.6295697875320911,,,,,,,,,,"Jose Valverde",1726,407878
2014,"Dan Haren","LAD",186,-2.722415067255497,,-0.5344273373484612,-5.955975025892258,,0.05080999433994293,,,3.0665926784276962,,,,,"Dan Haren",1757,429717
2014,"Kevin Correia","- - -",154,-12.671525813639164,,-1.8294656611979008,,,-4.764103781431913,0.16203362867236137,-0.1462331935763359,,,-7.881894543766975,,,"Kevin Correia",1767,429781
2014,"Neal Cotts","TEX",66.2,2.3766104616224766,,0.2711464539170265,,,-4.058610241860151,2.491053204983473,,,,-0.23769216984510422,,,"Neal Cotts",1797,425840
2014,"Matt Belisle","COL",64.2,-1.5305755101144314,,-1.309187214821577,,,-0.8538660295307636,-0.8636692576110363,0.6666151434183121,,,0.5722083225846291,,,"Matt Belisle",1837,279571
2014,"Edwin Jackson","CHC",140.2,-19.622053407132626,,,,,-0.5278166979551315,-5.591219358146191,-4.182862356305122,,,-0.9282955639064312,,,"Edwin Jackson",1841,429719
2014,"Jason Frasor","- - -",47.1,5.0440183244645596,,,,,0.04555961489677429,0.4665944501757622,,,,-0.8831175602972507,,,"Jason Frasor",1906,430630
2014,"Matt Thornton","- - -",36,3.9421986900269985,,1.7609172947704792,,,2.024686124175787,-3.0154113173484802,,,,,,,"Matt Thornton",1918,407819
2014,"Zack Greinke","LAD",202.1,9.808098580688238,,-0.052899014204740524,,,0.6814936026930809,-0.18285605311393738,-3.5401166304945946,,0.11773473396897316,9.053758885711432,,,"Zack Greinke",1943,425844
2014,"Iván Nova","NYY",20.2,-1.05013133212924,,,,,-3.465008720755577,,-3.597863044589758,,,-0.5328713767230511,,,"Ivan Nova",1994,467100
2014,"Buddy Carlyle","NYM",31,2.587229363620281,,,,,1.6107962764799595,2.8366322591900826,-0.04061587154865265,,,-0.43092817440629005,,,"Buddy Carlyle",2010,234194
2014,"Clayton Kershaw","LAD",198.1,19.298369646072388,,,,,,19.86225002631545,7.962692502886057,,,-1.346368134021759,,,"Clayton Kershaw",2036,477132
2014,"Justin Masterson","- - -",128.2,-11.451441083103418,,,,,-13.479961030185223,5.593501124531031,,,,0.20009252429008484,,,"Justin Masterson",2038,475416
2014,"Jorge De La Rosa","COL",184.1,-5.730226561427116,,-0.18741058930754662,16.295973531901836,,,-0.046469561755657196,-3.307131752371788,,,,,,"Jorge De La Rosa",2047,407822
2014,"Matt Guerrier","MIN",28,0.2740391790866852,,2.128314770758152,,,-0.9595410339534283,,-2.134772714227438,,,0.7250022180378437,,,"Matt Guerrier",2061,407825
2014,"Jose Veras","- - -",46,,,,2.5403228104114532,,-2.002246033400297,,-0.4474097974598408,,,,,,"Jose Veras",2063,407842
2014,"Jeremy Guthrie","KCR",202.2,5.305645480751991,,-4.350891895592213,,,-2.6205817200243473,-3.846943985670805,-5.222582329064608,,-0.7578472197055817,4.412673652172089,,,"Jeremy Guthrie",2072,425386
2014,"Alfredo Simon","CIN",196.1,4.5572014562785625,,1.311145693063736,-0.6663990803062916,,3.8354499340057373,,-2.5493561029434204,,0.7792110294103622,,-0.022438980638980865,,"Alfredo Simon",2155,430580
2014,"Chad Qualls","HOU",51.1,,,,,,-4.32889523729682,7.558540854603052,,,,-0.046469561755657196,,,"Chad Qualls",2170,430589
2014,"Ronald Belisario","CHW",66.1,-1.8619093000888824,,,,,4.823900066316128,-0.9620931893587112,,,,-0.316617026925087,,,"Ronald Belisario",2203,430613
2014,"Adam Wainwright","STL",227,5.354527555406094,,25.156965974718332,,,-7.275224383920431,,20.019452419131994,,,0.08810414746403694,,,"Adam Wainwright",2233,425794
2014,"Blaine Boyer","SDP",40.1,2.8559089861810207,,,,,-4.747659754008055,5.668862469494343,-0.5637351870536804,,,0.6691975742578506,,,"Blaine Boyer",2237,430641
2014,"Brandon Gomes","TBR",34,0.7466296069324017,,-0.24118729680776596,-1.147143431007862,,0.24140089377760887,2.7924841679632664,0.005573064088821411,,,,,,"Brandon Gomes",2267,460156
2014,"Joel Peralta","TBR",63.1,-3.5094625912606716,,-0.09841536357998848,2.846280414611101,,,,0.8813402093946934,,,,,,"Joel Peralta",2332,407908
2014,"Anthony Varvaro","ATL",54.2,5.13299848139286,,,,,,,2.7010926194489002,,,-0.8276041820645332,,,"Anthony Varvaro",2385,460008
2014,"Héctor Rondón","CHC",63.1,6.644084084779024,,0.45641617476940155,,,1.9758422784507275,3.7849260084331036,,,,0.06317796558141708,,,"Hector Rondon",2391,444468
2014,"Cory Rasmus","LAA",56,3.153536446392536,,,,,-0.6396111361682415,5.6324911415576935,-1.4394446909427643,,,2.254984475672245,,,"Cory Rasmus",2413,474284
2014,"Corey Kluber","CLE",235.2,1.253796547651291,,,,,-9.776225809007883,14.712620284408331,20.9126484580338,,,-1.1491059251129627,,,"Corey Kluber",2429,446372
2014,"Lance Lynn","STL",203.2,10.307195890694857,,,,,2.6432959735393524,-4.3321655467152596,-0.704198319464922,,,-2.5059207789599895,,,"Lance Lynn",2520,458681
2014,"Eric Surkamp","CHW",24.1,-2.7059786282479763,,-0.03502220660448074,,,0.687527596950531,5.028452347964048,0.6705441698431969,,,-1.8191962763667107,,,"Eric Surkamp",2540,474668
2014,"Wandy Rodriguez","PIT",26.2,0.3660820983350277,,,,,-5.356651928275824,,-5.232520557940006,,,-1.6846736371517181,,,"Wandy Rodriguez",2586,434643
2014,"Jhoulys Chacín","COL",63.1,-6.4664918929338455,,0.9361274614930153,,,-7.4612170942127705,7.471875589340925,-0.23688845708966255,,,0.06434543803334236,,,"Jhoulys Chacin",2608,468504
2014,"Scott Atchison","CLE",72,2.4988067857921124,,0.06514060497283936,,,0.03780873864889145,13.683434780687094,-2.591378852725029,,,-0.14212492108345032,,,"Scott Atchison",2642,425786
2014,"Brian Matusz","BAL",51.2,-2.965159520506859,,,,,-0.1462041288614273,1.2367365881800652,-1.2843579910695553,,,-0.958293866366148,,,"Brian Matusz",2646,451085
2014,"Brett Cecil","TOR",53.1,-4.016875304281712,,-0.03951261192560196,,,0.8812616355717182,,8.988093085587025,,,-2.1569606475532055,,,"Brett Cecil",2660,446399
2014,"Joba Chamberlain","DET",63,0.08547180518507957,,,,,-0.5934558771550655,4.407039698213339,4.834225006401539,,,-0.24063292890787125,,,"Joba Chamberlain",2692,501955
2014,"Rick Porcello","DET",204.2,-5.454290300607681,,,,,11.59443612024188,-4.2393353171646595,0.18250108882784843,,,3.927561968564987,,,"Rick Porcello",2717,519144
2014,"Ross Detwiler","WSN",63,2.868115618824959,,,,,0.47956374287605286,0.18523896485567093,,,,-4.659345857799053,,,"Ross Detwiler",2859,446321
2014,"Santiago Casilla","SFG",58.1,1.1932625323534012,,,,,10.74888226762414,0.9311150461435318,,4.909431084990501,,-0.08354602754116058,,,"Santiago Casilla",2873,433586
2014,"Luis Avilán","ATL",43.1,-2.764774277806282,,,,,-0.3196045644581318,,-1.527441743761301,,,2.139251247048378,,,"Luis Avilan",2882,501593
2014,"Juan Carlos Oviedo","TBR",31.2,0.18946130946278572,,,,,-0.05621623992919922,0.21226531639695168,,,,-2.317717395722866,,,"Juan Carlos Oviedo",2886,434663
2014,"Zach McAllister","CLE",86,5.80348577350378,,0.4762182794511318,,,-5.628588631749153,-2.9412751384079456,-4.581875782459974,,,0.23170514777302742,,,"Zach McAllister",2895,502083
2014,"Jeff Locke","PIT",131.1,0.04491572454571724,,,,,-4.386569581925869,,,-0.03688235208392143,,2.1887797974050045,,,"Jeff Locke",2929,502046
2014,"Kenley Jansen","LAD",65.1,1.5663111321628094,,7.928423840552568,,,,-0.03991476818919182,,,,,,,"Kenley Jansen",3096,445276
2014,"Tony Watson","PIT",77.1,,,,,,8.975071515887976,-0.31130827590823174,,,,2.4509882368147373,,,"Tony Watson",3132,453265
2014,"Max Scherzer","DET",220.1,14.028148543089628,,0.001128949224948883,,,,2.9532285779714584,-4.154274854809046,,,2.1063237003982067,,,"Max Scherzer",3137,453286
2014,"Tim Collins","KCR",21,-2.379166379570961,,-0.03502220660448074,,,,,0.84483752399683,,,1.342437021434307,,,"Tim Collins",3164,525768
2014,"David Price","- - -",248.1,1.2538019269704819,,7.521151669323444,,,5.46430853754282,,0.0027865320444107056,2.0070379860699177,,4.974866859614849,,,"David Price",3184,456034
2014,"Will Harris","ARI",29,1.6722117476165295,,0.001346774399280548,,,,,-3.2918120436370373,,,0.7106324136257172,,,"Will Harris",3192,501789
2014,"Chris Young","SEA",165,-7.211350712925196,,,,,,5.659373395144939,0.1895035207271576,,,-3.6573914997279644,,,"Chris Young",3196,432934
2014,"Ervin Santana","ATL",196,-7.735046409070492,,,,,0.1847730688750744,10.607334941625595,,,,-1.253862738609314,,,"Ervin Santana",3200,429722
2014,"Francisco Liriano","PIT",162.1,0.45306355506181717,,,,,-11.008715473115444,8.026427868753672,-0.5165891647338867,,,10.916339546442032,,,"Francisco Liriano",3201,434538
2014,"Jean Machi","SFG",66.1,2.617518287152052,,,,,3.44021825119853,,6.725140329450369,,,2.027669347822666,,,"Jean Machi",3220,466948
2014,"T.J. McFarland","BAL",58.2,-0.15967018529772758,,,,,-1.993115033954382,-1.0787143558263779,,,,4.147095013409853,,,"T.J. McFarland",3237,519008
2014,"Zack Britton","BAL",76.1,0.3062860369682312,,,,,19.25669751316309,1.3397511318325996,,,,,,,"Zack Britton",3240,502154
2014,"Jeff Samardzija","- - -",219.2,-0.1905773989856243,,-0.2972409836947918,4.318824965506792,,8.167821634560823,8.465054951608181,,,,,,,"Jeff Samardzija",3254,502188
2014,"Juan Gutierrez","SFG",63.2,-5.594188053160906,,,,,1.537871390581131,,3.880321517586708,,,0.21926224604249,,,"Juan Gutierrez",3265,434641
2014,"Jordan Walden","ATL",50,6.253070268779993,,,,,,3.0725472271442413,,,,0.26252710074186325,,,"Jordan Walden",3271,477229
2014,"Roberto Hernandez","- - -",164.2,2.265373595058918,,,,,-14.539000906050205,-6.838618159294128,,,,8.892214100807905,,,"Roberto Hernandez",3273,433584
2014,"Joe Smith","LAA",74.2,-1.0904084257781506,,,,,12.42223770916462,9.306727450340986,,,,,,,"Joe Smith",3281,501925
2014,"Hiroki Kuroda","NYY",199,2.5880792550742626,,0.0538511760532856,11.588263139128685,,-10.283600885421038,1.3437341004610062,1.4446072094142437,,,,,,"Hiroki Kuroda",3283,493133
2014,"Aníbal Sánchez","DET",126,-0.67429219186306,,1.4556195214390755,3.153399810194969,,3.045361965894699,3.4824476651847363,1.731189638376236,,,0.14794070646166801,,,"Anibal Sanchez",3284,434671
2014,"Hector Noesí","- - -",172.1,-3.7407225519418716,,,,,3.385205302387476,-4.512249805033207,-2.8451190926134586,,,-1.5808559693396091,,,"Hector Noesi",3292,456051
2014,"Chris Hatcher","MIA",56,-2.883099243044853,,,2.977460265159607,,2.313274759799242,0.5792002230882645,,,,,,,"Chris Hatcher",3299,501822
2014,"Darren O'Day","BAL",68.2,4.80520947650075,,,,,-1.761587254703045,10.052319027483463,,,,-0.1530824862420559,,,"Darren O'Day",3321,503285
2014,"Matt Garza","MIL",163.1,8.754353605210781,,,,,0.9746559374034405,4.966541443020105,1.4775745198130608,,,-1.0678766965866089,,,"Matt Garza",3340,490063
2014,"Cesár Ramos","TBR",82.2,-8.223641153424978,,,,,0.537553820759058,5.5301265344023705,1.604008473455906,-0.025610946118831635,,1.8854249566793442,,,"Cesar Ramos",3357,459987
2014,"Ubaldo Jiménez","BAL",125.1,-1.521218415349722,,0.16911615803837776,-1.1730000674724579,,-1.7517380118370056,-2.4385202415287495,-3.093957107514143,,,,,,"Ubaldo Jimenez",3374,434622
2014,"Jumbo Díaz","CIN",34.2,7.16927807033062,,-0.03852888569235802,,,-3.3358513973653316,0.8231353498995304,,,,-0.7630936615169048,,,"Jumbo Diaz",3397,471822
2014,"André Rienzo","CHW",64.2,-4.418563973158598,,-7.197586998343468,,,-5.68298002332449,,-3.6370549872517586,,,1.1916436329483986,,,"Andre Rienzo",3507,516589
2014,"Danny Duffy","KCR",149.1,14.035938780754805,,,,,4.169813320040703,,2.539619654417038,,,-2.6276201754808426,,,"Danny Duffy",3542,518633
2014,"Clay Buchholz","BOS",170.1,-4.281863581389189,,-0.6376719176769257,-2.033130280673504,,-4.109325785189867,,1.816677000373602,,,-0.3032951317727566,,,"Clay Buchholz",3543,453329
2014,"Carlos Frías","LAD",32.1,0.6319141089916229,,0.13728302717208862,,,0.544433981180191,,-0.6549121700227261,,,1.2223437651991844,,,"Carlos Frias",3547,516910
2014,"Liam Hendriks","- - -",32.2,1.6178706921637058,,,,,0.6342197991907597,-3.264271952211857,-0.1677219532430172,,,-2.008634701371193,,,"Liam Hendriks",3548,521230
2014,"C.J. Wilson","LAA",175.2,3.0184091068804264,,-2.175780698657036,,,-2.5243020616471767,3.5524619966745377,-4.415113087743521,,,0.483168113976717,,,"C.J. Wilson",3580,450351
2014,"Brian Schlitter","CHC",56.1,-0.5052517615258694,,,,,2.9823232516646385,0.6242251396179199,,,,0.11591663211584091,,,"Brian Schlitter",3599,489295
2014,"Jim Johnson","- - -",53.1,-0.35582566261291504,,,,,-11.93380656093359,,0.17695234715938568,,,0.06256164982914925,,,"Jim Johnson",3656,462382
2014,"Logan Ondrusek","CIN",41,-6.1500489711761475,,-3.3952621780335903,,,-0.10443172603845596,,1.693604625761509,,,1.5610226839780807,,,"Logan Ondrusek",3677,446185
2014,"Brandon League","LAD",63,-1.2325737588107586,,,1.3111333809792995,,1.9102740809321404,1.4174290709197521,,,,,,,"Brandon League",3731,434181
2014,"Mat Latos","CIN",102.1,-2.3340565599501133,,2.8866385892033577,6.110535401850939,,-0.845529317855835,1.9163755476474762,0.38343990594148636,,,,,,"Mat Latos",3815,502009
2014,"Ricky Nolasco","MIN",159,-14.608864802867174,,-0.24724481254816055,-5.097552128136158,,-2.4672757647931576,-7.080474883317947,-0.15416739881038666,,,,,,"Ricky Nolasco",3830,445060
2014,"Zach Duke","MIL",58.2,-0.6318434029817581,,,,,7.149954468011856,0.8344410806894302,2.8100171200931072,,,0.2409728206694126,,,"Zach Duke",3840,435043
2014,"Brett Oberholtzer","HOU",143.2,-0.5842856243252754,,,,,-9.228996977210045,0.5140170976519585,,-3.2844529412686825,,3.0776697508990765,,,"Brett Oberholtzer",3855,519085
2014,"Rubby De La Rosa","BOS",101.2,-4.799105659127235,,,,,-0.7980764843523502,-5.264427218586206,-0.09559732675552368,,,-2.741236098110676,,,"Rubby De La Rosa",3862,523989
2014,"Zeke Spruill","ARI",22.2,0.14676101878285408,,,,,2.9385730996727943,-0.9180827885866165,-0.6447839438915253,,,-0.06227727606892586,,,"Zeke Spruill",3873,543809
2014,"Gavin Floyd","ATL",54.1,2.2420558892190456,,1.046126615256071,,,-2.9596329145133495,,3.512995418161154,,,-2.1700163781642914,,,"Gavin Floyd",3886,425856
2014,"Casey Fien","MIN",63.1,4.377574726939201,,,,,-2.306968241930008,1.0467031821608543,-2.1155312433838844,,,,,,"Casey Fien",3926,502272
2014,"David Carpenter","ATL",61,2.520076584070921,,,,,-0.29768006503582,0.2811741828918457,,,,0.5325012505054474,,,"David Carpenter",3959,502304
2014,"Edward Mujica","BOS",60,-6.302853550761938,,,-0.545341856777668,,0.7075387090444565,0.7399648278951645,,,,,,,"Edward Mujica",3970,465629
2014,"Edinson Volquez","PIT",192.2,5.2432003654539585,,,,,-4.603471737354994,,,7.576536804437637,,0.9169001467525959,,,"Edinson Volquez",3990,450172
2014,"Allen Webster","BOS",59,-6.0116319470107555,,,,,-3.53792430087924,1.9390434585511684,-0.6478941515088081,,,3.8615192770957947,,,"Allen Webster",3993,543903
2014,"Josh Outman","- - -",28.1,1.447020746767521,,,,,-0.41170626506209373,-0.8166812025010586,-0.22073394805192947,,,-0.6543369442224503,,,"Josh Outman",4004,489189
2014,"Yusmeiro Petit","SFG",117,1.0806073658168316,,-1.2470488995313644,,,,6.563363466411829,4.782348845154047,,,5.542523693293333,,,"Yusmeiro Petit",4020,433589
2014,"Héctor Santiago","LAA",127.1,8.311752866953611,,1.2198321223258972,,,-4.086867023259401,-0.06452210620045662,-4.924377184361219,,,-0.06085757538676262,0.3138861507177353,,"Hector Santiago",4026,502327
2014,"Eury De La Rosa","ARI",36.2,1.5732755959033966,,,,,0.12257135286927223,4.2544360756874084,-1.9730941727757454,,,-1.4775808714330196,,,"Eury De La Rosa",4055,545001
2014,"Brian Duensing","MIN",54.1,-2.1530661433935165,,,,,6.083584778010845,-2.7897499464452267,-1.1503021903336048,,,0.8114818930625916,,,"Brian Duensing",4064,488846
2014,"Pedro Strop","CHC",61,2.770099189132452,,,,,3.847671326249838,9.106268543750048,,,,-0.24744660034775734,,,"Pedro Strop",4070,467008
2014,"Junichi Tazawa","BOS",63,1.9682074785232544,,,,0.13113664090633392,,1.9702542573213577,1.6067349575459957,,,,,,"Junichi Tazawa",4079,547749
2014,"James Russell","- - -",57.2,1.2608947232365608,,1.6152467019855976,,,3.1933546401560307,-2.6201267167925835,0.7060947865247726,,,5.683835137635469,,,"James Russell",4089,460701
2014,"Luke Gregerson","OAK",72.1,2.8940806463360786,,-0.38955989852547646,,,5.033037554472685,3.208863504230976,-0.46669505536556244,,,0.9765097983181477,,,"Luke Gregerson",4090,502381
2014,"Carlos Villanueva","CHC",77.2,1.3210511580109596,,,,,-0.7995449081063271,3.80181972309947,0.19143332540988922,,0.3247723877429962,-10.468210436403751,,,"Carlos Villanueva",4138,453646
2014,"Derek Holland","TEX",37,0.010636352002620697,,,,,5.883344758301973,2.7491711005568504,,0.04656776040792465,,-1.9805660992860794,,,"Derek Holland",4141,502706
